method,encoder,spec,pretrain_spec,n_shots,seed,target,test_acc,test_f1_macro,protocol
lfr,resnetse5,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,2,RealWorld_thigh,0.609375,0.5912559973528205,val
lfr,resnetse5,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,2,MotionSense,0.87109375,0.8648992999073816,val
lfr,resnetse5,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,3,RealWorld_thigh,0.5895833333333333,0.573023530619479,val
lfr,resnetse5,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,3,MotionSense,0.794921875,0.7713380950965852,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,10,0,RealWorld_thigh,0.7184027777777777,0.719165128380035,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,10,1,RealWorld_thigh,0.6149305555555555,0.5601107002018187,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,10,2,RealWorld_thigh,0.678125,0.6797024157871817,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,10,3,RealWorld_thigh,0.6979166666666666,0.7028592485209408,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,1,0,RealWorld_thigh,0.6347222222222222,0.6435906265247205,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,1,1,RealWorld_thigh,0.6503472222222222,0.6204982296710838,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,1,2,RealWorld_thigh,0.6961805555555556,0.6953243349365317,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,1,3,RealWorld_thigh,0.7274305555555556,0.735013953671665,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,2,0,RealWorld_thigh,0.6694444444444444,0.6739142414658451,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,2,1,RealWorld_thigh,0.609375,0.5586012660799434,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,2,2,RealWorld_thigh,0.7017361111111111,0.7034821124824768,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,2,3,RealWorld_thigh,0.7,0.7006192703763529,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,5,0,RealWorld_thigh,0.7034722222222223,0.7031082264096701,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,5,1,RealWorld_thigh,0.65625,0.6372020832025383,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,5,2,RealWorld_thigh,0.7114583333333333,0.7149325961531279,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,5,3,RealWorld_thigh,0.6309027777777778,0.6373801584159654,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,full,0,RealWorld_thigh,0.6829861111111111,0.6872364113624355,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,full,1,RealWorld_thigh,0.6038194444444445,0.5659677136564446,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,full,2,RealWorld_thigh,0.653125,0.6519208877755392,val
lfr,resnetse5,device:RealWorld_thigh:10,in-domain,full,3,RealWorld_thigh,0.6197916666666666,0.6134062531949459,val
lfr,rnn,device:MotionSense:10,in-domain,10,0,MotionSense,0.62109375,0.5893585872002394,val
lfr,rnn,device:MotionSense:10,in-domain,10,1,MotionSense,0.6015625,0.5502293539209254,val
lfr,rnn,device:MotionSense:10,in-domain,10,2,MotionSense,0.5703125,0.4946605038719476,val
lfr,rnn,device:MotionSense:10,in-domain,10,3,MotionSense,0.71875,0.6769669599273646,val
lfr,rnn,device:MotionSense:10,in-domain,1,0,MotionSense,0.5439453125,0.479043527405219,val
lfr,rnn,device:MotionSense:10,in-domain,1,1,MotionSense,0.6513671875,0.6388885191445284,val
lfr,rnn,device:MotionSense:10,in-domain,1,2,MotionSense,0.5400390625,0.5148324249418091,val
lfr,rnn,device:MotionSense:10,in-domain,1,3,MotionSense,0.5390625,0.4913078627171082,val
lfr,rnn,device:MotionSense:10,in-domain,2,0,MotionSense,0.603515625,0.5796463455676472,val
lfr,rnn,device:MotionSense:10,in-domain,2,1,MotionSense,0.7138671875,0.7080256685913954,val
lfr,rnn,device:MotionSense:10,in-domain,2,2,MotionSense,0.5576171875,0.4848317264593942,val
lfr,rnn,device:MotionSense:10,in-domain,2,3,MotionSense,0.6416015625,0.6087391244811697,val
lfr,rnn,device:MotionSense:10,in-domain,5,0,MotionSense,0.611328125,0.5716786227421768,val
lfr,rnn,device:MotionSense:10,in-domain,5,1,MotionSense,0.7275390625,0.6956006865660173,val
lfr,rnn,device:MotionSense:10,in-domain,5,2,MotionSense,0.6962890625,0.6441722212869482,val
lfr,rnn,device:MotionSense:10,in-domain,5,3,MotionSense,0.7314453125,0.7073280781663773,val
lfr,rnn,device:MotionSense:10,in-domain,full,0,MotionSense,0.8017578125,0.7971863538395586,val
lfr,rnn,device:MotionSense:10,in-domain,full,1,MotionSense,0.787109375,0.7813622326867108,val
lfr,rnn,device:MotionSense:10,in-domain,full,2,MotionSense,0.7509765625,0.7257760388030557,val
lfr,rnn,device:MotionSense:10,in-domain,full,3,MotionSense,0.7763671875,0.7595428674604691,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,0,RealWorld_thigh,0.4920138888888888,0.4879481580309073,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,0,MotionSense,0.6279296875,0.5830068575300927,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,1,RealWorld_thigh,0.5607638888888888,0.5622121910540853,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,1,MotionSense,0.701171875,0.6712378670693826,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,2,RealWorld_thigh,0.4899305555555555,0.4954679049948028,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,2,MotionSense,0.640625,0.6099299067298664,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,3,RealWorld_thigh,0.5114583333333333,0.5050097824317094,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,3,MotionSense,0.65625,0.6161935575713757,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,0,RealWorld_thigh,0.4402777777777777,0.4429132986971291,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,0,MotionSense,0.5703125,0.5387694296722617,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,1,RealWorld_thigh,0.5222222222222223,0.5114741328634757,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,1,MotionSense,0.6259765625,0.5822013456387257,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,2,RealWorld_thigh,0.5229166666666667,0.5141100706793899,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,2,MotionSense,0.5712890625,0.5227136598314658,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,3,RealWorld_thigh,0.4631944444444444,0.4627084972948447,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,3,MotionSense,0.5859375,0.5629164718346054,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,0,RealWorld_thigh,0.4913194444444444,0.4742155470630518,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,0,MotionSense,0.5908203125,0.544125630772776,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,1,RealWorld_thigh,0.5055555555555555,0.4975721601555919,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,1,MotionSense,0.6650390625,0.6219381231402917,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,2,RealWorld_thigh,0.5253472222222222,0.5048428101697888,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,2,MotionSense,0.6025390625,0.5536698158412435,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,3,RealWorld_thigh,0.5135416666666667,0.5041867152598037,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,3,MotionSense,0.626953125,0.6035126556098354,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,0,RealWorld_thigh,0.4930555555555556,0.4612109591606981,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,0,MotionSense,0.5908203125,0.5324131082536554,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,1,RealWorld_thigh,0.5232638888888889,0.5197237218806129,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,1,MotionSense,0.65234375,0.6145940843724734,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,2,RealWorld_thigh,0.4993055555555555,0.503114422334937,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,2,MotionSense,0.611328125,0.6002549070313677,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,3,RealWorld_thigh,0.5381944444444444,0.5088495645912952,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,5,3,MotionSense,0.63671875,0.5934496716199462,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,0,RealWorld_thigh,0.4993055555555555,0.4516580576910408,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,0,MotionSense,0.595703125,0.5248543113907803,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,1,RealWorld_thigh,0.5673611111111111,0.5613147607631327,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,1,MotionSense,0.6572265625,0.634312417354877,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,2,RealWorld_thigh,0.6184027777777777,0.6119549851767777,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,2,MotionSense,0.7294921875,0.7212457365018135,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,3,RealWorld_thigh,0.5576388888888889,0.5670702889194342,val
lfr,rnn,device:RealWorld_thigh+MotionSense:10+10,in-domain,full,3,MotionSense,0.7294921875,0.7205211354888233,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,0,RealWorld_thigh,0.5010416666666667,0.4982552990994481,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,0,MotionSense,0.580078125,0.5481848877867735,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,1,RealWorld_thigh,0.5194444444444445,0.4743859598649567,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,1,MotionSense,0.5498046875,0.4854214516632443,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,2,RealWorld_thigh,0.5166666666666667,0.4736282258206861,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,2,MotionSense,0.5615234375,0.4918807564263357,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,3,RealWorld_thigh,0.5069444444444444,0.5061580320620142,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,10,3,MotionSense,0.626953125,0.599786087717369,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,0,RealWorld_thigh,0.4850694444444444,0.4729293002734532,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,0,MotionSense,0.544921875,0.5109195659954344,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,1,RealWorld_thigh,0.4100694444444444,0.3569698085692098,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,1,MotionSense,0.4990234375,0.4269584364831144,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,2,RealWorld_thigh,0.4663194444444444,0.4550249171914673,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,2,MotionSense,0.55078125,0.5144056309070734,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,3,RealWorld_thigh,0.4631944444444444,0.4361355301627828,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,1,3,MotionSense,0.48828125,0.4787175186049235,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,0,RealWorld_thigh,0.4875,0.4813880255807634,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,0,MotionSense,0.5576171875,0.5287005975854229,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,1,RealWorld_thigh,0.4538194444444444,0.407407004886377,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,1,MotionSense,0.5673828125,0.501011991422608,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,2,RealWorld_thigh,0.4944444444444444,0.4897563009673011,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,2,MotionSense,0.5771484375,0.5484503341434704,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,3,RealWorld_thigh,0.5274305555555555,0.5093795368934638,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,2,3,MotionSense,0.5888671875,0.5675648015039673,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,0,RealWorld_thigh,0.4760416666666666,0.4672555883655466,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,0,MotionSense,0.58984375,0.5599243219010838,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,1,RealWorld_thigh,0.5003472222222223,0.4544795573215714,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,1,MotionSense,0.5263671875,0.4579297215255773,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,2,RealWorld_thigh,0.528125,0.4843710659506217,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,2,MotionSense,0.564453125,0.5036793611692686,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,3,RealWorld_thigh,0.4795138888888889,0.476258249602336,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,5,3,MotionSense,0.599609375,0.5770787722246932,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,0,RealWorld_thigh,0.5958333333333333,0.6035326461439207,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,0,MotionSense,0.734375,0.7285680678459276,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,1,RealWorld_thigh,0.5756944444444444,0.5321004011343939,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,1,MotionSense,0.634765625,0.5820548307954833,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,2,RealWorld_thigh,0.5600694444444444,0.5150133227734456,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,2,MotionSense,0.5751953125,0.507069964802462,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,3,RealWorld_thigh,0.5170138888888889,0.4713192915173405,val
lfr,rnn,device:RealWorld_thigh+MotionSense:5+5,in-domain,full,3,MotionSense,0.57421875,0.5082060731044774,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,10,0,RealWorld_thigh,0.5409722222222222,0.5338616628472185,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,10,1,RealWorld_thigh,0.5743055555555555,0.5674973879827198,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,10,2,RealWorld_thigh,0.5520833333333334,0.5476405730206974,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,10,3,RealWorld_thigh,0.484375,0.4861867076579884,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,1,0,RealWorld_thigh,0.4253472222222222,0.4275655732561936,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,1,1,RealWorld_thigh,0.5482638888888889,0.5233746474727996,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,1,2,RealWorld_thigh,0.428125,0.4262277467685011,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,1,3,RealWorld_thigh,0.4993055555555555,0.47241306601918,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,2,0,RealWorld_thigh,0.5836805555555555,0.5881801643951877,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,2,1,RealWorld_thigh,0.5940972222222223,0.5718309535609575,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,2,2,RealWorld_thigh,0.5434027777777778,0.5226939108791319,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,2,3,RealWorld_thigh,0.5357638888888889,0.5124700399584299,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,5,0,RealWorld_thigh,0.5614583333333333,0.5388580858367612,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,5,1,RealWorld_thigh,0.5704861111111111,0.5669019142858435,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,5,2,RealWorld_thigh,0.5333333333333333,0.4967535263667511,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,5,3,RealWorld_thigh,0.4732638888888889,0.4747701296842269,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,full,0,RealWorld_thigh,0.54375,0.5371645564268975,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,full,1,RealWorld_thigh,0.6795138888888889,0.6675529638020908,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,full,2,RealWorld_thigh,0.5399305555555556,0.4955920086655116,val
lfr,rnn,device:RealWorld_thigh:10,in-domain,full,3,RealWorld_thigh,0.5684027777777778,0.5251217498479963,val
lfr,tstcc,device:MotionSense:10,in-domain,10,0,MotionSense,0.8369140625,0.8370247848228702,val
lfr,tstcc,device:MotionSense:10,in-domain,10,1,MotionSense,0.8662109375,0.8650502296656642,val
lfr,tstcc,device:MotionSense:10,in-domain,10,2,MotionSense,0.85546875,0.8567659906998125,val
lfr,tstcc,device:MotionSense:10,in-domain,10,3,MotionSense,0.853515625,0.8557714883685104,val
lfr,tstcc,device:MotionSense:10,in-domain,1,0,MotionSense,0.634765625,0.5936070228852942,val
lfr,tstcc,device:MotionSense:10,in-domain,1,1,MotionSense,0.7314453125,0.7111798237399444,val
lfr,tstcc,device:MotionSense:10,in-domain,1,2,MotionSense,0.7685546875,0.7667880289195961,val
lfr,tstcc,device:MotionSense:10,in-domain,1,3,MotionSense,0.71875,0.7193003252094692,val
lfr,tstcc,device:MotionSense:10,in-domain,2,0,MotionSense,0.77734375,0.772470145775804,val
lfr,tstcc,device:MotionSense:10,in-domain,2,1,MotionSense,0.775390625,0.7616081839505219,val
lfr,tstcc,device:MotionSense:10,in-domain,2,2,MotionSense,0.8349609375,0.8329906489317196,val
lfr,tstcc,device:MotionSense:10,in-domain,2,3,MotionSense,0.7841796875,0.7828871924850832,val
lfr,tstcc,device:MotionSense:10,in-domain,5,0,MotionSense,0.8310546875,0.8270231926597779,val
lfr,tstcc,device:MotionSense:10,in-domain,5,1,MotionSense,0.8271484375,0.8218200840296129,val
lfr,tstcc,device:MotionSense:10,in-domain,5,2,MotionSense,0.841796875,0.843368958134895,val
lfr,tstcc,device:MotionSense:10,in-domain,5,3,MotionSense,0.8115234375,0.8115175103019183,val
lfr,tstcc,device:MotionSense:10,in-domain,full,0,MotionSense,0.87109375,0.8729899168270966,val
lfr,tstcc,device:MotionSense:10,in-domain,full,1,MotionSense,0.859375,0.8564694757052554,val
lfr,tstcc,device:MotionSense:10,in-domain,full,2,MotionSense,0.8798828125,0.8798277273841054,val
lfr,tstcc,device:MotionSense:10,in-domain,full,3,MotionSense,0.892578125,0.89375536564163,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,0,RealWorld_thigh,0.6722222222222223,0.6787260426498571,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,0,MotionSense,0.8388671875,0.8356779626650607,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,1,RealWorld_thigh,0.6822916666666666,0.690679799919231,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,1,MotionSense,0.8466796875,0.8406619067633657,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,2,RealWorld_thigh,0.69375,0.7024014690861788,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,2,MotionSense,0.845703125,0.843658544661772,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,3,RealWorld_thigh,0.6638888888888889,0.6722285748571749,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,10,3,MotionSense,0.8359375,0.8301259822370309,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,0,RealWorld_thigh,0.5434027777777778,0.549667535192187,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,0,MotionSense,0.7607421875,0.7473412569441206,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,1,RealWorld_thigh,0.5944444444444444,0.5818591463768086,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,1,MotionSense,0.666015625,0.6438909582361534,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,2,RealWorld_thigh,0.5944444444444444,0.5959408634277988,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,2,MotionSense,0.7041015625,0.6901901643446552,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,3,RealWorld_thigh,0.525,0.532619935439968,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,1,3,MotionSense,0.693359375,0.67528702672039,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,0,RealWorld_thigh,0.6083333333333333,0.6140629462242936,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,0,MotionSense,0.8173828125,0.8102242576267532,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,1,RealWorld_thigh,0.6083333333333333,0.6151376225922885,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,1,MotionSense,0.7646484375,0.7521573450080332,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,2,RealWorld_thigh,0.6145833333333334,0.623291864089147,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,2,MotionSense,0.8232421875,0.8225538406510045,val
lfr,tstcc,device:RealWorld_thigh+MotionSense:10+10,in-domain,2,3,RealWorld_thigh,0.6277777777777778,0.6354468816815751,val
